-1 73091
stream uID   dID     length      uB     uBT    dB    dBT
70588 68549	68576	57.494	31736	2	-1	-1
70589 68533	68549	93.944	-1	-1	31736	2
70590 68724	69007	1795.157	-1	-1	-1	-1
70591 68960	69081	1417.994	-1	-1	-1	-1
70592 69102	69106	105.846	21482	1	-1	-1
70593 69095	69102	169.081	21484	1	21482	1
70594 69083	69095	359.489	21485	1	21484	1
70595 69063	69083	222.681	21481	1	21485	1
70596 69026	69063	563.105	1287	1	21481	1
70597 69023	69026	28.887	-1	-1	1287	1
70598 69066	69112	751.326	1664	1	-1	-1
70599 69065	69066	3.063	-1	-1	1664	1
70600 69086	69065	320.561	31993	2	-1	-1
70601 69085	69086	7.75	10621	1	31993	2
70602 69069	69085	1176.768	-1	-1	10621	1
70603 69064	69065	17.657	205	1	-1	-1
70604 69060	69064	49.751	2389	1	205	1
70605 69043	69060	153.256	-1	-1	2389	1
70606 69126	69120	52.522	10619	1	-1	-1
70607 69131	69126	223.514	-1	-1	10619	1
70608 69152	69143	381.712	-1	-1	-1	-1
70609 69163	69152	323.225	21480	1	-1	-1
70610 69164	69163	272.374	21487	1	21480	1
70611 69181	69164	1185.577	-1	-1	21487	1
70612 69159	69181	207.725	21486	1	-1	-1
70613 69150	69159	271.848	-1	-1	21486	1
70614 69130	69181	788.497	-1	-1	-1	-1
70615 69140	69152	218.006	-1	-1	-1	-1
70616 69148	69145	729.872	10603	1	-1	-1
70617 69153	69148	655.44	-1	-1	10603	1
70618 69147	69149	29.97	-1	-1	-1	-1
70619 69219	69170	470.236	-1	-1	-1	-1
70620 69166	69172	203.253	-1	-1	-1	-1
70621 69201	69206	878.461	10602	1	-1	-1
70622 69222	69201	1240.622	-1	-1	10602	1
70623 69278	69241	1285.415	-1	-1	-1	-1
70624 69266	69277	301.595	21483	1	-1	-1
70625 69258	69266	70.865	21478	1	21483	1
70626 69249	69258	151.439	-1	-1	21478	1
70627 69216	69249	494.662	-1	-1	-1	-1
70628 69230	69249	507.749	-1	-1	-1	-1
70629 69307	69293	3723.587	27193	1	-1	-1
70630 69310	69307	24.494	27191	1	27193	1
70631 69317	69310	226.608	27190	1	27191	1
70632 69315	69317	22.672	27192	1	27190	1
70633 69313	69315	325.414	-1	-1	27192	1
70634 69391	69402	2258.907	-1	-1	-1	-1
70635 69408	69407	795.632	10623	1	-1	-1
70636 69406	69408	1533.729	-1	-1	10623	1
70637 69405	69406	82.004	10612	1	-1	-1
70638 69404	69405	2.698	-1	-1	10612	1
70639 69401	69404	437.718	10608	1	-1	-1
70640 69399	69401	297.357	-1	-1	10608	1
70641 69396	69404	135.451	10636	1	-1	-1
70642 69395	69396	69.301	-1	-1	10636	1
70643 69394	69395	60.428	10634	1	-1	-1
70644 69393	69394	36.809	10635	1	10634	1
70645 69390	69393	67.203	10633	1	10635	1
70646 69387	69390	58.462	-1	-1	10633	1
70647 69403	69406	39.625	10639	1	-1	-1
70648 69400	69403	70.618	10611	1	10639	1
70649 69398	69400	14.656	10637	1	10611	1
70650 69397	69398	9.842	10638	1	10637	1
70651 69395	69397	100.629	-1	-1	10638	1
70652 69442	69461	1967.542	-1	-1	-1	-1
70653 69457	69442	1654.447	-1	-1	-1	-1
70654 69463	69457	339.468	-1	-1	-1	-1
70655 69475	69463	679.417	10610	1	-1	-1
70656 69472	69475	413.168	31994	2	10610	1
70657 69481	69472	385.779	-1	-1	31994	2
70658 69482	69481	61.625	-1	-1	-1	-1
70659 69486	69482	461.899	10631	1	-1	-1
70660 69494	69486	339.87	-1	-1	10631	1
70661 69496	69494	13.709	31716	2	-1	-1
70662 69487	69496	1291.181	-1	-1	31716	2
70663 69490	69487	161.219	10643	1	-1	-1
70664 69489	69490	14.675	10617	1	10643	1
70665 69469	69489	510.151	10642	1	10617	1
70666 69468	69469	9.744	10641	1	10642	1
70667 69466	69468	116.931	10640	1	10641	1
70668 69464	69466	252.462	31719	2	10640	1
70669 69465	69464	53.506	10629	1	31719	2
70670 69474	69465	244.202	10648	1	10629	1
70671 69471	69474	95.335	10647	1	10648	1
70672 69473	69471	146.149	10646	1	10647	1
70673 69477	69473	44.413	10645	1	10646	1
70674 69478	69477	367.245	-1	-1	10645	1
70675 69448	69478	650.142	-1	-1	-1	-1
70676 69510	69478	484.791	-1	-1	-1	-1
70677 69553	69510	621.998	-1	-1	-1	-1
70678 69504	69510	938.297	-1	-1	-1	-1
70679 69485	69487	25.239	10644	1	-1	-1
70680 69483	69485	47.317	-1	-1	10644	1
70681 69488	69494	177.418	-1	-1	-1	-1
70682 69497	69482	81.325	10613	1	-1	-1
70683 69502	69497	146.464	10594	1	10613	1
70684 69522	69502	573.643	-1	-1	10594	1
70685 69467	69481	128.025	-1	-1	-1	-1
70686 69463	69457	375.547	-1	-1	-1	-1
70687 69435	69442	172.41	-1	-1	-1	-1
70688 69513	69514	21.156	-1	-1	-1	-1
70689 69524	69513	161.482	6411	1	-1	-1
70690 69523	69524	91.004	30795	2	6411	1
70691 69516	69523	502.874	6407	1	30795	2
70692 69517	69516	14.211	6406	1	6407	1
70693 69521	69517	813.109	6432	1	6406	1
70694 69515	69521	182.825	6431	1	6432	1
70695 69509	69515	285.078	6420	1	6431	1
70696 69508	69509	322.336	-1	-1	6420	1
70697 69511	69508	1106.844	-1	-1	-1	-1
70698 69493	69511	1862.219	20713	1	-1	-1
70699 69446	69493	1283.178	-1	-1	20713	1
70700 69438	69446	1267.96	-1	-1	-1	-1
70701 69434	69438	28.257	-1	-1	-1	-1
70702 69439	69434	31.612	-1	-1	-1	-1
70703 69437	69439	34.049	-1	-1	-1	-1
70704 69433	69437	40.481	-1	-1	-1	-1
70705 69429	69433	89.275	20753	1	-1	-1
70706 69426	69429	275.249	-1	-1	20753	1
70707 69430	69426	57.634	-1	-1	-1	-1
70708 69427	69426	35.594	-1	-1	-1	-1
70709 69428	69427	66.648	-1	-1	-1	-1
70710 69422	69428	82.007	-1	-1	-1	-1
70711 69417	69422	56.738	20627	1	-1	-1
70712 69414	69417	45.673	20626	1	20627	1
70713 69412	69414	15.713	20625	1	20626	1
70714 69421	69412	181.28	20688	1	20625	1
70715 69425	69421	32.1	30811	2	20688	1
70716 69423	69425	180.526	20687	1	30811	2
70717 69416	69423	145.613	-1	-1	20687	1
70718 69415	69416	61.384	-1	-1	-1	-1
70719 69409	69415	47.294	-1	-1	-1	-1
70720 69418	69409	1416.543	-1	-1	-1	-1
70721 69411	69416	27.304	-1	-1	-1	-1
70722 69413	69411	33.234	-1	-1	-1	-1
70723 69415	69413	14.3	-1	-1	-1	-1
70724 69410	69413	33.719	-1	-1	-1	-1
70725 69409	69410	28.826	-1	-1	-1	-1
70726 69410	69411	44.92	-1	-1	-1	-1
70727 69430	69428	75.981	-1	-1	-1	-1
70728 69424	69427	41.945	-1	-1	-1	-1
70729 69419	69424	33.838	-1	-1	-1	-1
70730 69420	69419	37.591	-1	-1	-1	-1
70731 69422	69420	49.067	-1	-1	-1	-1
70732 69428	69420	59.692	-1	-1	-1	-1
70733 69422	69419	109.805	-1	-1	-1	-1
70734 69430	69427	32.41	-1	-1	-1	-1
70735 69424	69426	54.967	-1	-1	-1	-1
70736 69432	69434	31.489	-1	-1	-1	-1
70737 69437	69432	33.582	-1	-1	-1	-1
70738 69433	69432	34.974	-1	-1	-1	-1
70739 69439	69438	39.631	-1	-1	-1	-1
70740 69445	69446	238.313	20689	1	-1	-1
70741 69444	69445	76.201	20778	1	20689	1
70742 69441	69444	376.681	20779	1	20778	1
70743 69440	69441	62.794	20780	1	20779	1
70744 69436	69440	43.769	20781	1	20780	1
70745 69431	69436	70.022	-1	-1	20781	1
70746 69538	69511	475.236	20754	1	-1	-1
70747 69541	69538	22.862	-1	-1	20754	1
70748 69460	69508	777.339	20738	1	-1	-1
70749 69456	69460	31.32	-1	-1	20738	1
70750 69455	69456	18.404	-1	-1	-1	-1
70751 69458	69455	34.939	-1	-1	-1	-1
70752 69450	69458	138.539	-1	-1	-1	-1
70753 69459	69458	47.11	-1	-1	-1	-1
70754 69450	69459	168.29	-1	-1	-1	-1
70755 69450	69459	162.322	-1	-1	-1	-1
70756 69454	69455	103.219	20805	1	-1	-1
70757 69450	69454	28.161	-1	-1	20805	1
70758 69453	69455	104.492	20803	1	-1	-1
70759 69450	69453	26.519	-1	-1	20803	1
70760 69452	69456	134.553	20804	1	-1	-1
70761 69450	69452	24.597	-1	-1	20804	1
70762 69505	69525	1472.542	10625	1	-1	-1
70763 69534	69505	2955.748	31717	2	10625	1
70764 69533	69534	7.58	10609	1	31717	2
70765 69539	69533	850.985	10595	1	10609	1
70766 69558	69539	1792.55	-1	-1	10595	1
70767 69548	69549	4.784	-1	-1	-1	-1
70768 69546	69548	10.555	-1	-1	-1	-1
70769 69548	69546	10.555	-1	-1	-1	-1
70770 69546	69548	10.555	-1	-1	-1	-1
70771 69507	69546	867.511	20698	1	-1	-1
70772 69503	69507	527.464	20676	1	20698	1
70773 69476	69503	547.079	-1	-1	20676	1
70774 69451	69476	510.663	20824	1	-1	-1
70775 69449	69451	8.018	20750	1	20824	1
70776 69443	69449	498.342	-1	-1	20750	1
70777 69479	69476	32.562	-1	-1	-1	-1
70778 69501	69479	325.272	-1	-1	-1	-1
70779 69499	69501	332.745	-1	-1	-1	-1
70780 69498	69499	77.765	-1	-1	-1	-1
70781 69492	69498	91.211	-1	-1	-1	-1
70782 69484	69492	526.923	-1	-1	-1	-1
70783 69537	69484	1700.616	20783	1	-1	-1
70784 69527	69537	276.096	20721	1	20783	1
70785 69526	69527	142.143	-1	-1	20721	1
70786 69462	69484	635.031	31210	2	-1	-1
70787 69470	69462	680.814	-1	-1	31210	2
70788 69484	69492	536.434	-1	-1	-1	-1
70789 69484	69498	613.689	-1	-1	-1	-1
70790 69498	69499	73.827	-1	-1	-1	-1
70791 69500	69501	27.817	-1	-1	-1	-1
70792 69492	69500	378.607	-1	-1	-1	-1
70793 69500	69479	252.416	-1	-1	-1	-1
70794 69559	69565	1104.369	10624	1	-1	-1
70795 69591	69559	3137.256	31762	2	10624	1
70796 69592	69591	17.894	10598	1	31762	2
70797 69596	69592	1005.455	-1	-1	10598	1
70798 69552	69580	752.955	20748	1	-1	-1
70799 69548	69552	330.496	-1	-1	20748	1
70800 69609	69611	1429.654	-1	-1	-1	-1
70801 69644	69609	1511.166	-1	-1	-1	-1
70802 69648	69644	275.877	-1	-1	-1	-1
70803 69646	69644	425.07	-1	-1	-1	-1
70804 69651	69646	1459.5	10632	1	-1	-1
70805 69658	69651	606.291	10596	1	10632	1
70806 69665	69658	946.337	31733	2	10596	1
70807 69666	69665	16.714	10630	1	31733	2
70808 69676	69666	1418.575	-1	-1	10630	1
70809 69682	69676	455.216	16012	1	-1	-1
70810 69686	69682	335.956	16005	1	16012	1
70811 69684	69686	466.792	16006	1	16005	1
70812 69679	69684	316.175	30949	2	16006	1
70813 69678	69679	502.554	-1	-1	30949	2
70814 69688	69678	1117.947	30950	2	-1	-1
70815 69689	69688	331.635	-1	-1	30950	2
70816 69691	69689	391.258	16014	1	-1	-1
70817 69693	69691	64.007	16022	1	16014	1
70818 69696	69693	104.648	16021	1	16022	1
70819 69703	69696	595.49	-1	-1	16021	1
70820 69650	69678	962.369	-1	-1	-1	-1
70821 69669	69676	306.107	-1	-1	-1	-1
70822 69615	69609	1532.833	-1	-1	-1	-1
70823 69631	69615	518.009	-1	-1	-1	-1
70824 69613	69615	379.058	-1	-1	-1	-1
70825 69614	69613	240.753	-1	-1	-1	-1
70826 69612	69613	18.823	-1	-1	-1	-1
70827 69512	69634	5501.165	-1	-1	-1	-1
70828 69633	69635	56.099	20702	1	-1	-1
70829 69632	69633	8.658	-1	-1	20702	1
70830 69630	69632	163.426	20737	1	-1	-1
70831 69625	69630	411.546	-1	-1	20737	1
70832 69620	69625	65.772	-1	-1	-1	-1
70833 69619	69620	40.845	20642	1	-1	-1
70834 69617	69619	23.928	31384	2	20642	1
70835 69588	69617	887.516	-1	-1	31384	2
70836 69571	69588	310.112	20652	1	-1	-1
70837 69570	69571	8.85	-1	-1	20652	1
70838 69569	69570	104.944	-1	-1	-1	-1
70839 69567	69569	116.889	-1	-1	-1	-1
70840 69564	69567	31.4	-1	-1	-1	-1
70841 69561	69564	42.834	20775	1	-1	-1
70842 69550	69561	629.553	-1	-1	20775	1
70843 69542	69550	222.614	20647	1	-1	-1
70844 69535	69542	270.524	20666	1	20647	1
70845 69532	69535	24.915	20663	1	20666	1
70846 69520	69532	109.423	20665	1	20663	1
70847 69518	69520	3.349	20662	1	20665	1
70848 69506	69518	239.929	20664	1	20662	1
70849 69495	69506	347.528	20660	1	20664	1
70850 69480	69495	61.546	20826	1	20660	1
70851 69447	69480	1442.783	-1	-1	20826	1
70852 69540	69550	211.646	20646	1	-1	-1
70853 69518	69540	342.033	20662	1	20646	1
70854 69547	69550	111.289	20770	1	-1	-1
70855 69531	69547	848.957	-1	-1	20770	1
70856 69529	69531	25.301	31385	2	-1	-1
70857 69528	69529	5.202	20772	1	31385	2
70858 69556	69528	1718.47	-1	-1	20772	1
70859 69545	69550	121.414	20769	1	-1	-1
70860 69531	69545	748.612	-1	-1	20769	1
70861 69566	69567	11.955	-1	-1	-1	-1
70862 69550	69566	674.783	-1	-1	-1	-1
70863 69564	69566	21.784	-1	-1	-1	-1
70864 69567	69569	64.597	-1	-1	-1	-1
70865 69566	69570	152.991	-1	-1	-1	-1
70866 69589	69588	662.758	-1	-1	-1	-1
70867 69568	69589	440.248	-1	-1	-1	-1
70868 69557	69568	382.51	20767	1	-1	-1
70869 69555	69557	90.961	20651	1	20767	1
70870 69554	69555	91.662	20650	1	20651	1
70871 69550	69554	203.641	-1	-1	20650	1
70872 69568	69589	382.319	-1	-1	-1	-1
70873 69568	69589	388.775	-1	-1	-1	-1
70874 69572	69589	534.063	-1	-1	-1	-1
70875 69575	69572	58.197	-1	-1	-1	-1
70876 69581	69575	97.846	-1	-1	-1	-1
70877 69585	69581	84.864	-1	-1	-1	-1
70878 69589	69585	1047.929	-1	-1	-1	-1
70879 69577	69575	17.557	-1	-1	-1	-1
70880 69583	69577	69.493	-1	-1	-1	-1
70881 69582	69583	4	-1	-1	-1	-1
70882 69581	69582	37.038	-1	-1	-1	-1
70883 69585	69582	67.441	-1	-1	-1	-1
70884 69584	69583	12.5	-1	-1	-1	-1
70885 69585	69584	72.793	-1	-1	-1	-1
70886 69579	69577	13.369	-1	-1	-1	-1
70887 69584	69579	67.502	-1	-1	-1	-1
70888 69578	69579	31.191	-1	-1	-1	-1
70889 69576	69578	40.046	-1	-1	-1	-1
70890 69574	69576	14.898	-1	-1	-1	-1
70891 69573	69574	21.222	-1	-1	-1	-1
70892 69573	69574	147.023	-1	-1	-1	-1
70893 69576	69578	92.354	-1	-1	-1	-1
70894 69573	69578	84.608	-1	-1	-1	-1
70895 69551	69572	1055.961	20771	1	-1	-1
70896 69550	69551	75.614	-1	-1	20771	1
70897 69624	69625	31.225	-1	-1	-1	-1
70898 69620	69624	41.952	-1	-1	-1	-1
70899 69623	69624	85.137	20643	1	-1	-1
70900 69621	69623	151.5	20768	1	20643	1
70901 69622	69621	184.211	-1	-1	20768	1
70902 69637	69638	359.994	-1	-1	-1	-1
70903 69636	69637	5.045	-1	-1	-1	-1
70904 69628	69636	353.505	-1	-1	-1	-1
70905 69629	69628	16.98	-1	-1	-1	-1
70906 69627	69628	4.743	-1	-1	-1	-1
70907 69616	69627	239.636	-1	-1	-1	-1
70908 69618	69616	6.662	-1	-1	-1	-1
70909 69610	69616	288.785	20714	1	-1	-1
70910 69607	69610	90.804	20755	1	20714	1
70911 69586	69607	620.208	-1	-1	20755	1
70912 69563	69586	389.739	-1	-1	-1	-1
70913 69587	69586	256.507	-1	-1	-1	-1
70914 69626	69627	8.397	-1	-1	-1	-1
70915 69636	69637	5.045	-1	-1	-1	-1
70916 69606	69641	1046.231	-1	-1	-1	-1
70917 69560	69606	1330.741	-1	-1	-1	-1
70918 69543	69560	426.018	-1	-1	-1	-1
70919 69544	69560	554.154	-1	-1	-1	-1
70920 69536	69544	125.615	-1	-1	-1	-1
70921 69530	69544	154.622	-1	-1	-1	-1
70922 69598	69606	337.278	-1	-1	-1	-1
70923 69562	69598	620.902	-1	-1	-1	-1
70924 69605	69598	246.935	-1	-1	-1	-1
70925 69595	69605	340.507	-1	-1	-1	-1
70926 69639	69605	1147.198	-1	-1	-1	-1
70927 69640	69639	1.443	-1	-1	-1	-1
70928 69647	69640	190.497	-1	-1	-1	-1
70929 69645	69640	187.931	-1	-1	-1	-1
70930 69640	69639	1.444	-1	-1	-1	-1
70931 69654	69639	851.573	10287	1	-1	-1
70932 69657	69654	75.307	-1	-1	10287	1
70933 69632	69643	288.147	-1	-1	-1	-1
70934 69656	69668	1398.007	-1	-1	-1	-1
70935 69680	69656	1904.303	-1	-1	-1	-1
70936 69687	69680	1220.314	-1	-1	-1	-1
70937 69646	69680	1677.853	-1	-1	-1	-1
70938 69695	69680	1241.778	10597	1	-1	-1
70939 69702	69695	501.256	-1	-1	10597	1
70940 69706	69702	368.672	-1	-1	-1	-1
70941 69709	69706	105.962	-1	-1	-1	-1
70942 69710	69709	255.793	-1	-1	-1	-1
70943 69711	69710	258.148	10606	1	-1	-1
70944 69714	69711	184.187	10615	1	10606	1
70945 69740	69714	2098.704	31754	2	10615	1
70946 69739	69740	2.722	16027	1	31754	2
70947 69744	69739	682.221	-1	-1	16027	1
70948 69748	69744	374.043	16016	1	-1	-1
70949 69746	69748	900.716	16015	1	16016	1
70950 69747	69746	23.975	31995	2	16015	1
70951 69733	69747	1042.938	-1	-1	31995	2
70952 69728	69733	238.033	16023	1	-1	-1
70953 69713	69728	451.259	-1	-1	16023	1
70954 69731	69713	566.355	-1	-1	-1	-1
70955 69694	69713	585.608	31721	2	-1	-1
70956 69689	69694	270.389	-1	-1	31721	2
70957 69724	69733	212.351	-1	-1	-1	-1
70958 69741	69744	146.417	-1	-1	-1	-1
70959 69710	69709	250.145	-1	-1	-1	-1
70960 69701	69706	257.712	-1	-1	-1	-1
70961 69692	69702	497.994	10607	1	-1	-1
70962 69690	69692	83.405	-1	-1	10607	1
70963 69697	69656	1400.976	-1	-1	-1	-1
70964 69750	69697	1877.754	-1	-1	-1	-1
70965 69753	69750	97.703	-1	-1	-1	-1
70966 69757	69753	120.015	-1	-1	-1	-1
70967 69765	69757	221.182	-1	-1	-1	-1
70968 69755	69757	92.305	-1	-1	-1	-1
70969 69762	69757	174.404	-1	-1	-1	-1
70970 69752	69753	118.112	-1	-1	-1	-1
70971 69760	69750	575.689	-1	-1	-1	-1
70972 69768	69760	285.072	-1	-1	-1	-1
70973 69766	69760	411.65	-1	-1	-1	-1
70974 69720	69697	1701.587	-1	-1	-1	-1
70975 69742	69720	354.669	-1	-1	-1	-1
70976 69723	69720	116.001	-1	-1	-1	-1
70977 69725	69723	340.392	-1	-1	-1	-1
70978 69735	69725	739.194	16004	1	-1	-1
70979 69736	69735	11.355	31718	2	16004	1
70980 69751	69736	957.839	10616	1	31718	2
70981 69758	69751	551.119	16020	1	10616	1
70982 69764	69758	290.869	-1	-1	16020	1
70983 69719	69725	51.427	-1	-1	-1	-1
70984 69715	69723	165.567	-1	-1	-1	-1
70985 69726	69675	1582.702	16007	1	-1	-1
70986 69727	69726	12.269	-1	-1	16007	1
70987 69698	69707	497.282	-1	-1	-1	-1
70988 69705	69717	1165.073	-1	-1	-1	-1
70989 69700	69705	128.487	-1	-1	-1	-1
70990 69704	69705	92.196	-1	-1	-1	-1
70991 69699	69704	142.716	-1	-1	-1	-1
70992 69708	69704	329.21	-1	-1	-1	-1
70993 69721	69772	1576.73	-1	-1	-1	-1
70994 69729	69721	290.406	21979	1	-1	-1
70995 69722	69729	322.985	-1	-1	21979	1
70996 69672	69721	1461.051	-1	-1	-1	-1
70997 69673	69672	222.249	6434	1	-1	-1
70998 69677	69673	1306.37	-1	-1	6434	1
70999 69670	69677	177.202	-1	-1	-1	-1
71000 69683	69677	629.286	-1	-1	-1	-1
71001 69681	69683	24.34	-1	-1	-1	-1
71002 69671	69681	295.375	-1	-1	-1	-1
71003 69664	69671	470.451	-1	-1	-1	-1
71004 69659	69664	304.248	-1	-1	-1	-1
71005 69660	69664	154.864	-1	-1	-1	-1
71006 69663	69671	155.552	-1	-1	-1	-1
71007 69655	69663	175.125	-1	-1	-1	-1
71008 69652	69655	444.331	6417	1	-1	-1
71009 69649	69652	153.92	-1	-1	6417	1
71010 69653	69655	99.702	-1	-1	-1	-1
71011 69667	69663	69.615	-1	-1	-1	-1
71012 69661	69667	317.452	-1	-1	-1	-1
71013 69662	69667	133.548	-1	-1	-1	-1
71014 69685	69681	301.637	-1	-1	-1	-1
71015 69674	69683	303.779	-1	-1	-1	-1
71016 69608	69672	1896.622	6429	1	-1	-1
71017 69602	69608	197.765	-1	-1	6429	1
71018 69603	69602	181.236	6430	1	-1	-1
71019 69604	69603	437.256	6405	1	6430	1
71020 69601	69604	31.157	29526	1	6405	1
71021 69600	69601	13.163	6433	1	29526	1
71022 69599	69600	58.206	6404	1	6433	1
71023 69593	69599	292.401	6435	1	6404	1
71024 69594	69593	89.155	-1	-1	6435	1
71025 69597	69594	154.331	-1	-1	-1	-1
71026 69590	69594	40.223	-1	-1	-1	-1
71027 69597	69590	139.41	-1	-1	-1	-1
71028 69597	69590	169.926	-1	-1	-1	-1
71029 69519	69602	1544.049	-1	-1	-1	-1
71030 69513	69519	130.335	-1	-1	-1	-1
71031 69491	69519	1113.687	-1	-1	-1	-1
71032 69743	69777	4381.565	-1	-1	-1	-1
71033 69767	69743	1117.933	-1	-1	-1	-1
71034 69759	69743	1430.803	-1	-1	-1	-1
71035 69769	69759	491.911	-1	-1	-1	-1
71036 69778	69759	1281.477	-1	-1	-1	-1
71037 69802	69778	725.058	-1	-1	-1	-1
71038 69825	69802	873.899	-1	-1	-1	-1
71039 69849	69825	340.739	-1	-1	-1	-1
71040 69829	69825	335.722	-1	-1	-1	-1
71041 69809	69802	618.995	-1	-1	-1	-1
71042 69716	69778	1952.947	1537	1	-1	-1
71043 69712	69716	68.464	10282	1	1537	1
71044 69642	69712	2388.524	-1	-1	10282	1
71045 69891	69801	4212.095	-1	-1	-1	-1
71046 69826	69891	987.471	-1	-1	-1	-1
71047 69886	69891	9.341	-1	-1	-1	-1
71048 69851	69886	952.161	-1	-1	-1	-1
71049 69859	69886	861.201	-1	-1	-1	-1
71050 69857	69859	70.632	-1	-1	-1	-1
71051 69859	69859	3.752	-1	-1	-1	-1
71052 70000	69891	2005.224	-1	-1	-1	-1
71053 69992	70000	57.366	-1	-1	-1	-1
71054 69985	69992	28.174	-1	-1	-1	-1
71055 69991	69992	0.199	-1	-1	-1	-1
71056 69990	69991	8.789	-1	-1	-1	-1
71057 69988	69991	21.372	-1	-1	-1	-1
71058 69998	70000	24.433	-1	-1	-1	-1
71059 69987	69998	49.083	-1	-1	-1	-1
71060 69994	69998	50.843	10285	1	-1	-1
71061 69989	69994	97.731	-1	-1	10285	1
71062 69983	69989	69.882	-1	-1	-1	-1
71063 69976	69983	74.288	-1	-1	-1	-1
71064 69975	69983	79.648	-1	-1	-1	-1
71065 69973	69983	77.698	-1	-1	-1	-1
71066 69993	69989	184.171	-1	-1	-1	-1
71067 69981	69993	99.216	-1	-1	-1	-1
71068 69962	69981	200.611	-1	-1	-1	-1
71069 69963	69981	95.407	-1	-1	-1	-1
71070 69972	69981	59.497	-1	-1	-1	-1
71071 69957	69972	63.795	-1	-1	-1	-1
71072 69952	69972	74.033	-1	-1	-1	-1
71073 69945	69972	87.247	-1	-1	-1	-1
71074 69946	69972	89.511	-1	-1	-1	-1
71075 69964	69972	44.603	-1	-1	-1	-1
71076 69978	69993	166.423	-1	-1	-1	-1
71077 69965	69978	98.578	-1	-1	-1	-1
71078 69966	69978	79.406	-1	-1	-1	-1
71079 69967	69978	71.338	-1	-1	-1	-1
71080 69968	69978	82.706	-1	-1	-1	-1
71081 69997	69993	252.05	-1	-1	-1	-1
71082 70002	69997	106.799	-1	-1	-1	-1
71083 69996	69997	118.552	-1	-1	-1	-1
71084 69986	69996	192.358	-1	-1	-1	-1
71085 69958	69986	197.675	-1	-1	-1	-1
71086 69951	69958	32.252	-1	-1	-1	-1
71087 69950	69951	9.239	-1	-1	-1	-1
71088 69941	69950	15.714	-1	-1	-1	-1
71089 69948	69941	5.542	-1	-1	-1	-1
71090 69932	69941	17.362	-1	-1	-1	-1
71091 69933	69932	1.957	-1	-1	-1	-1
71092 69930	69932	9.788	-1	-1	-1	-1
71093 69928	69930	43.185	-1	-1	-1	-1
71094 69934	69928	48.887	-1	-1	-1	-1
71095 69935	69934	12.188	-1	-1	-1	-1
71096 69929	69934	42.127	-1	-1	-1	-1
71097 69996	69934	299.985	-1	-1	-1	-1
71098 69927	69928	47.484	-1	-1	-1	-1
71099 69923	69927	45.524	-1	-1	-1	-1
71100 69921	69927	43.112	-1	-1	-1	-1
71101 69920	69927	43.58	-1	-1	-1	-1
71102 69919	69927	53.69	-1	-1	-1	-1
71103 69918	69928	57.597	-1	-1	-1	-1
71104 69916	69918	53.214	-1	-1	-1	-1
71105 69913	69918	38.364	-1	-1	-1	-1
71106 69908	69918	44.561	-1	-1	-1	-1
71107 69911	69918	60.149	-1	-1	-1	-1
71108 69903	69911	25.104	-1	-1	-1	-1
71109 69902	69911	32.057	-1	-1	-1	-1
71110 69904	69911	32.481	-1	-1	-1	-1
71111 69917	69911	36.207	-1	-1	-1	-1
71112 69905	69911	49.276	-1	-1	-1	-1
71113 69926	69930	23.41	-1	-1	-1	-1
71114 69937	69950	31.244	-1	-1	-1	-1
71115 69944	69951	46.577	-1	-1	-1	-1
71116 69955	69958	56.834	-1	-1	-1	-1
71117 69971	69986	849.468	-1	-1	-1	-1
71118 69953	69971	73.124	-1	-1	-1	-1
71119 69959	69953	66.359	-1	-1	-1	-1
71120 69969	69959	52.596	-1	-1	-1	-1
71121 69960	69959	36.807	-1	-1	-1	-1
71122 69949	69953	49.91	-1	-1	-1	-1
71123 69939	69949	40.085	-1	-1	-1	-1
71124 69942	69939	7.151	-1	-1	-1	-1
71125 69936	69939	5.865	-1	-1	-1	-1
71126 69925	69949	55.272	-1	-1	-1	-1
71127 69931	69971	109.61	-1	-1	-1	-1
71128 69910	69931	112.552	-1	-1	-1	-1
71129 69899	69910	116.725	-1	-1	-1	-1
71130 69901	69899	23.158	-1	-1	-1	-1
71131 69895	69899	45.511	-1	-1	-1	-1
71132 69892	69899	48.291	-1	-1	-1	-1
71133 69894	69910	98.591	-1	-1	-1	-1
71134 69889	69894	10.751	-1	-1	-1	-1
71135 69890	69894	7.792	-1	-1	-1	-1
71136 69896	69910	69.126	-1	-1	-1	-1
71137 69882	69896	46.161	-1	-1	-1	-1
71138 69884	69896	35.417	-1	-1	-1	-1
71139 69897	69931	164.378	-1	-1	-1	-1
71140 69883	69897	39.954	-1	-1	-1	-1
71141 69888	69897	30.729	-1	-1	-1	-1
71142 69924	69931	26.609	-1	-1	-1	-1
71143 69885	69924	176.994	-1	-1	-1	-1
71144 69893	69924	168.349	-1	-1	-1	-1
71145 69881	69924	231.476	-1	-1	-1	-1
71146 69912	69891	975.481	-1	-1	-1	-1
71147 69790	69812	948.399	-1	-1	-1	-1
71148 69775	69790	562.402	-1	-1	-1	-1
71149 69773	69775	228.583	-1	-1	-1	-1
71150 69774	69773	15.654	-1	-1	-1	-1
71151 69770	69773	253.517	-1	-1	-1	-1
71152 69771	69770	17.726	-1	-1	-1	-1
71153 69763	69770	541.095	-1	-1	-1	-1
71154 69761	69763	114.228	-1	-1	-1	-1
71155 69756	69763	458.07	2644	1	-1	-1
71156 69754	69756	194.147	21976	1	2644	1
